縣市名稱,鄉鎮市區,街路聚落名稱
臺中市,沙鹿區,天仁二街
臺中市,沙鹿區,天仁北街
臺中市,沙鹿區,天仁南街
臺中市,沙鹿區,天仁街
臺中市,沙鹿區,天池街
臺中市,沙鹿區,天香新村
臺中市,沙鹿區,文化莊
臺中市,沙鹿區,文泉莊
臺中市,沙鹿區,斗潭路
臺中市,沙鹿區,斗潭路文光巷
臺中市,沙鹿區,北中一街
臺中市,沙鹿區,北中二街
臺中市,沙鹿區,北中三街
臺中市,沙鹿區,北中五街
臺中市,沙鹿區,北中六街
臺中市,沙鹿區,北中七街
臺中市,沙鹿區,北中路
臺中市,沙鹿區,北英路
臺中市,沙鹿區,北勢二街
臺中市,沙鹿區,北勢三街
臺中市,沙鹿區,北勢五街
臺中市,沙鹿區,北勢六街
臺中市,沙鹿區,北勢七街
臺中市,沙鹿區,北勢東路
臺中市,沙鹿區,北勢東路翠華巷
臺中市,沙鹿區,四平街美仁巷
臺中市,沙鹿區,四平街新平巷
臺中市,沙鹿區,平等一街
臺中市,沙鹿區,平等二街
臺中市,沙鹿區,平等三街
臺中市,沙鹿區,平等五街
臺中市,沙鹿區,平等六街
臺中市,沙鹿區,平等七街
臺中市,沙鹿區,平等八街
臺中市,沙鹿區,平等十街
臺中市,沙鹿區,平等十一街
臺中市,沙鹿區,平等十二街
臺中市,沙鹿區,正英一街
臺中市,沙鹿區,正英二街
臺中市,沙鹿區,正英三街
臺中市,沙鹿區,正英五街
臺中市,沙鹿區,正英七街
臺中市,沙鹿區,正英八街
臺中市,沙鹿區,正英九街
臺中市,沙鹿區,正英十街
臺中市,沙鹿區,正英十二街
臺中市,沙鹿區,正英十三街
臺中市,沙鹿區,正英路
臺中市,沙鹿區,正順路
臺中市,沙鹿區,正德路
臺中市,沙鹿區,永安莊
臺中市,沙鹿區,永和莊
臺中市,沙鹿區,光大路
臺中市,沙鹿區,向上路６段
臺中市,沙鹿區,向上路７段
臺中市,沙鹿區,成功西街
臺中市,沙鹿區,成功東街
臺中市,沙鹿區,西屯路
臺中市,沙鹿區,沙田路
臺中市,沙鹿區,沙田路６段
臺中市,沙鹿區,沙田路仁安巷
臺中市,沙鹿區,沙田路文武巷
臺中市,沙鹿區,沙田路斗南巷
臺中市,沙鹿區,沙田路永和巷
臺中市,沙鹿區,沙田路春和巷
臺中市,沙鹿區,沙田路興華巷
臺中市,沙鹿區,和平街仁和巷
臺中市,沙鹿區,和睦路３段
臺中市,沙鹿區,明秀一街
臺中市,沙鹿區,明秀二街
臺中市,沙鹿區,東晉一街
臺中市,沙鹿區,東晉二街
臺中市,沙鹿區,東晉三街
臺中市,沙鹿區,東晉五街
臺中市,沙鹿區,東晉八街
臺中市,沙鹿區,東晉十一街
臺中市,沙鹿區,東晉東路
臺中市,沙鹿區,東晉路
臺中市,沙鹿區,東晉路三和巷
臺中市,沙鹿區,東晉路六福巷
臺中市,沙鹿區,東晉路清雲巷
臺中市,沙鹿區,保成一街
臺中市,沙鹿區,保成二街
臺中市,沙鹿區,保成五街
臺中市,沙鹿區,保成六街
臺中市,沙鹿區,保成八街
臺中市,沙鹿區,保定路
臺中市,沙鹿區,保順一街
臺中市,沙鹿區,保順二街
臺中市,沙鹿區,保順三街
臺中市,沙鹿區,保順五街
臺中市,沙鹿區,保順六街
臺中市,沙鹿區,保寧北街
臺中市,沙鹿區,保寧路
臺中市,沙鹿區,南斗路
臺中市,沙鹿區,南陽路三角巷
臺中市,沙鹿區,南陽路六路
臺中市,沙鹿區,屏西路
臺中市,沙鹿區,屏西路古月東巷
臺中市,沙鹿區,屏西路古月巷
臺中市,沙鹿區,屏西路吉昌巷
臺中市,沙鹿區,星河路
臺中市,沙鹿區,星美三街
臺中市,沙鹿區,星美五街
臺中市,沙鹿區,星美東街
臺中市,沙鹿區,星美路
臺中市,沙鹿區,星海路
臺中市,沙鹿區,星輝北街
臺中市,沙鹿區,星輝路
臺中市,沙鹿區,晉文路
臺中市,沙鹿區,晉武路
臺中市,沙鹿區,國昌一街
臺中市,沙鹿區,國昌二街
臺中市,沙鹿區,國昌三街
臺中市,沙鹿區,國昌五街
臺中市,沙鹿區,清泉路福祥巷
臺中市,沙鹿區,萊衣街
臺中市,沙鹿區,新生街德和巷
臺中市,沙鹿區,過洋路
臺中市,沙鹿區,福幼街
臺中市,沙鹿區,福田北街
臺中市,沙鹿區,福田南街
臺中市,沙鹿區,福至路
臺中市,沙鹿區,福鹿街
臺中市,沙鹿區,臺灣大道６段
臺中市,沙鹿區,臺灣大道７段
臺中市,沙鹿區,樂群新莊
臺中市,沙鹿區,賢仁街
臺中市,沙鹿區,賢正街
臺中市,沙鹿區,賢孝街
臺中市,沙鹿區,賢忠街
臺中市,沙鹿區,賢義街
臺中市,沙鹿區,養泉莊
臺中市,沙鹿區,興仁街
臺中市,沙鹿區,興益路
臺中市,沙鹿區,錦上街
臺中市,沙鹿區,錦衣街
臺中市,沙鹿區,鎮南路１段
臺中市,沙鹿區,鎮南路２段
臺中市,沙鹿區,鎮南路永福巷
臺中市,沙鹿區,鎮南路安和巷
臺中市,沙鹿區,鎮南路福嘉巷
臺中市,沙鹿區,鎮政路
臺中市,沙鹿區,鎮慶街
臺中市,龍井區,三港路
臺中市,龍井區,三港路水裡港巷
臺中市,龍井區,三港路田仔內巷
臺中市,龍井區,三港路富美巷
臺中市,龍井區,中山一路１段
臺中市,龍井區,中山一路１段西巷
臺中市,龍井區,中山一路１段東巷
臺中市,龍井區,中山一路２段
臺中市,龍井區,中山二路１段
臺中市,龍井區,中山二路１段西巷
臺中市,龍井區,中山二路１段東巷
臺中市,龍井區,中山二路２段
臺中市,龍井區,中山中路１段
臺中市,龍井區,中山中路２段
臺中市,龍井區,中圳路
臺中市,龍井區,中沙路南寮巷
臺中市,龍井區,中沙路新庄仔巷
臺中市,龍井區,中社一街
臺中市,龍井區,中社二街
臺中市,龍井區,中社三街
臺中市,龍井區,中社五街
臺中市,龍井區,中社六街
臺中市,龍井區,中社七街
臺中市,龍井區,中社八街
臺中市,龍井區,中社路
臺中市,龍井區,中厝路
臺中市,龍井區,中華路１段陸橋南巷
臺中市,龍井區,中龍路２段
臺中市,龍井區,水裡社街１段
臺中市,龍井區,台西南路
臺中市,龍井區,向上路８段
臺中市,龍井區,竹師路１段
臺中市,龍井區,竹師路２段
臺中市,龍井區,沙田路４段
臺中市,龍井區,沙田路５段
臺中市,龍井區,沙田路５段龍目井
臺中市,龍井區,沙田路５段龍目井巷
臺中市,龍井區,沙田路６段東巷
臺中市,龍井區,南社二街
臺中市,龍井區,南社三街
臺中市,龍井區,南社路１段
臺中市,龍井區,南社路２段
臺中市,龍井區,南堤路
臺中市,龍井區,南新路變電巷
臺中市,龍井區,茄投路
臺中市,龍井區,茄投路１段
臺中市,龍井區,茄投路田尾厝巷
臺中市,龍井區,茄投路海埔仔巷
臺中市,龍井區,茄投路福頭崙巷
臺中市,龍井區,海尾路
臺中市,龍井區,高園路
臺中市,龍井區,祥瑞街
臺中市,龍井區,蚵寮路
臺中市,龍井區,都會南街
臺中市,龍井區,鄉界路
臺中市,龍井區,新仁路
臺中市,龍井區,新興路玉興巷
臺中市,龍井區,新興路東興巷
臺中市,龍井區,新庄街１段
臺中市,龍井區,新庄街２段
臺中市,龍井區,遊園北路
臺中市,龍井區,遊園南路
臺中市,龍井區,福恩街
臺中市,龍井區,綠園路
臺中市,龍井區,遠東街
臺中市,龍井區,龍北路
臺中市,龍井區,龍社一街
臺中市,龍井區,龍社二街
臺中市,龍井區,龍社六街
臺中市,龍井區,龍社七街
臺中市,龍井區,龍社八街
臺中市,龍井區,龍社路
臺中市,龍井區,龍門路十張仔巷
臺中市,龍井區,龍門路東門巷
臺中市,龍井區,龍津街
臺中市,龍井區,龍港路
臺中市,龍井區,龍新路
臺中市,龍井區,龍新路王府巷
臺中市,龍井區,環港路
臺中市,龍井區,臨港東路１段
臺中市,龍井區,臨港東路２段
臺中市,龍井區,臨港路１段
臺中市,龍井區,臨港路２段
臺中市,龍井區,舊車路
臺中市,龍井區,舊車路北一巷
臺中市,龍井區,舊車路南一巷
臺中市,龍井區,舊車路福壽巷
臺中市,龍井區,藝術北街
臺中市,龍井區,藝術南街
臺中市,龍井區,藝術街
臺中市,龍井區,觀光路
臺中市,梧棲區,三條圳一街
臺中市,梧棲區,大仁路１段
臺中市,梧棲區,大仁路２段
臺中市,梧棲區,大成南路
臺中市,梧棲區,大智路１段
臺中市,梧棲區,大智路２段
臺中市,梧棲區,中一路３段
臺中市,梧棲區,中二路
臺中市,梧棲區,中央西四街
臺中市,梧棲區,中央路２段田尾
臺中市,梧棲區,中南一路２段
臺中市,梧棲區,中棲路１段
臺中市,梧棲區,中棲路２段
臺中市,梧棲區,中橫四路
臺中市,梧棲區,中橫七路
臺中市,梧棲區,中橫九路
臺中市,梧棲區,中橫十路
臺中市,梧棲區,中橫十一路
臺中市,梧棲區,中橫十二路
臺中市,梧棲區,文匯街
臺中市,梧棲區,四維中路
臺中市,梧棲區,四維西路
臺中市,梧棲區,四維東路
臺中市,梧棲區,民生西街
臺中市,梧棲區,民和一街
臺中市,梧棲區,民和二街
臺中市,梧棲區,民和五街
臺中市,梧棲區,民和六街
臺中市,梧棲區,民和東街
臺中市,梧棲區,民和路１段
臺中市,梧棲區,民和路２段
臺中市,梧棲區,民權街新街巷
臺中市,梧棲區,民權街關前巷
臺中市,梧棲區,光明東街
臺中市,梧棲區,光華西街
臺中市,梧棲區,光榮南街
臺中市,梧棲區,向上路９段
臺中市,梧棲區,西建路
臺中市,梧棲區,東建路
臺中市,梧棲區,南堤路２段
臺中市,梧棲區,南堤路３段
臺中市,梧棲區,南橫一路
臺中市,梧棲區,南簡路
臺中市,梧棲區,建五路
臺中市,梧棲區,建七路
臺中市,梧棲區,建國中二街
臺中市,梧棲區,建國北街
臺中市,梧棲區,建國西街
臺中市,梧棲區,建國東街
臺中市,梧棲區,建國南街
臺中市,梧棲區,星美七街
臺中市,梧棲區,梧北路
臺中市,梧棲區,梧南路
臺中市,梧棲區,梧棲路
臺中市,梧棲區,梧棲路德鄰巷
臺中市,梧棲區,頂橫街
臺中市,梧棲區,博愛北路
臺中市,梧棲區,港埠路１段
臺中市,梧棲區,港埠路２段
臺中市,梧棲區,雲集街
臺中市,梧棲區,經一路
臺中市,梧棲區,經二路
臺中市,梧棲區,經三路
臺中市,梧棲區,臺灣大道１０段
臺中市,梧棲區,臺灣大道８段
臺中市,梧棲區,臺灣大道９段
臺中市,梧棲區,緯一路
臺中市,梧棲區,緯二路
臺中市,梧棲區,緯三路
臺中市,梧棲區,緯四路
臺中市,梧棲區,緯五路
臺中市,梧棲區,緯六路
臺中市,梧棲區,築港路
臺中市,梧棲區,築港路築港巷
臺中市,梧棲區,臨港路３段
臺中市,梧棲區,臨港路４段
臺中市,梧棲區,鰲西路
臺中市,清水區,三田路
臺中市,清水區,三美路
臺中市,清水區,大勇北路
臺中市,清水區,大街路
臺中市,清水區,大街路觀音巷
臺中市,清水區,大楊北街
臺中市,清水區,大楊南街
臺中市,清水區,中山路後車巷
臺中市,清水區,中央路永安巷
臺中市,清水區,中正北街
臺中市,清水區,中社路信義巷
臺中市,清水區,中航路３段
臺中市,清水區,中清路９段
臺中市,清水區,中華北路
臺中市,清水區,中橫十三路
臺中市,清水區,中橫十四路
臺中市,清水區,中橫十五路
臺中市,清水區,中興街仁和巷
臺中市,清水區,五權東路
臺中市,清水區,五權南一街
臺中市,清水區,北五路
臺中市,清水區,北堤路
臺中市,清水區,北寧街
臺中市,清水區,北橫三路
臺中市,清水區,北橫四路
臺中市,清水區,北橫六路
臺中市,清水區,北橫七路
臺中市,清水區,北橫九路
臺中市,清水區,北橫十一路
臺中市,清水區,北橫十二路
臺中市,清水區,北橫十五路
臺中市,清水區,四維路２段
臺中市,清水區,平等東路
臺中市,清水區,民亨路
臺中市,清水區,民享三街
臺中市,清水區,民享五街
臺中市,清水區,民治東路
臺中市,清水區,甲南路
臺中市,清水區,光復街新生巷
臺中市,清水區,西江北街
臺中市,清水區,西社路
臺中市,清水區,吳厝一街
臺中市,清水區,吳厝二街
臺中市,清水區,吳厝三街
臺中市,清水區,吳厝五街
臺中市,清水區,吳厝六街
臺中市,清水區,和睦路２段
臺中市,清水區,忠貞東街
臺中市,清水區,忠誠路
臺中市,清水區,東山路新興巷
臺中市,清水區,信義五街
臺中市,清水區,南社路
臺中市,清水區,客庄路
臺中市,清水區,星海一街
臺中市,清水區,星海三街
臺中市,清水區,美堤街
臺中市,清水區,海口北路
臺中市,清水區,海口南路
臺中市,清水區,海甲路
臺中市,清水區,海風一街
臺中市,清水區,海風二街
臺中市,清水區,海風三街
臺中市,清水區,高美路
臺中市,清水區,清水街營盤巷
臺中市,清水區,荷園街
臺中市,清水區,頂三庄路
臺中市,清水區,頂湳路
臺中市,清水區,港埠路３段
臺中市,清水區,港埠路４段
臺中市,清水區,港埠路５段
臺中市,清水區,港都二路
臺中市,清水區,港新一路
臺中市,清水區,港新二路
臺中市,清水區,港新三路
臺中市,清水區,港新四路
臺中市,清水區,港新五路
臺中市,清水區,菁埔路
臺中市,清水區,華江北街
臺中市,清水區,華江南街１段
臺中市,清水區,華江南街２段
臺中市,清水區,新興路長壽巷
臺中市,清水區,楊厝一街
臺中市,清水區,楊厝二街
臺中市,清水區,董公街
臺中市,清水區,福圳街１段
臺中市,清水區,福圳街２段
臺中市,清水區,銀聯二村
臺中市,清水區,橋江北街１段
臺中市,清水區,橋江北街２段
臺中市,清水區,橋江南街
臺中市,清水區,臨港路
臺中市,清水區,臨港路５段
臺中市,清水區,臨港路６段
臺中市,清水區,臨港路７段
臺中市,清水區,舊庄路
臺中市,清水區,鎮北街
臺中市,清水區,鎮北街五福巷
臺中市,清水區,鎮南街翠屏巷
臺中市,清水區,鎮政一街
臺中市,清水區,鎮政二街
臺中市,清水區,鎮新一街
臺中市,清水區,鎮新二街
臺中市,清水區,鎮新五街
臺中市,清水區,鎮新北路
臺中市,清水區,鎮新南路
臺中市,清水區,鎮新路
臺中市,清水區,護岸路
臺中市,清水區,鰲峰一街
臺中市,清水區,鰲峰二街
臺中市,清水區,鰲峰三街
臺中市,清水區,鰲峰路
臺中市,清水區,鰲新一街
臺中市,清水區,鰲新二街
臺中市,清水區,鰲新三街
臺中市,清水區,鰲新六街
臺中市,清水區,鰲新路
臺中市,大甲區,大甲街
臺中市,大甲區,大安港路
臺中市,大甲區,大發路
臺中市,大甲區,工十路
臺中市,大甲區,中山路２段國中巷
臺中市,大甲區,孔雀路
臺中市,大甲區,文曲路
臺中市,大甲區,文武路
臺中市,大甲區,日南路
臺中市,大甲區,水美街
臺中市,大甲區,水源路仁安巷
臺中市,大甲區,北堤西路
臺中市,大甲區,北堤東路
臺中市,大甲區,幼六路
臺中市,大甲區,幼七路
臺中市,大甲區,幼九路
臺中市,大甲區,甲中新村
臺中市,大甲區,甲后路５段
臺中市,大甲區,甲東路
臺中市,大甲區,吉祥一街
臺中市,大甲區,吉祥二街
臺中市,大甲區,吉祥三街
臺中市,大甲區,吉祥五街
臺中市,大甲區,如意一街
臺中市,大甲區,如意二街
臺中市,大甲區,如意路
臺中市,大甲區,育英路文化巷
臺中市,大甲區,東一街
臺中市,大甲區,東二街
臺中市,大甲區,東三街
臺中市,大甲區,東六街
臺中市,大甲區,東九街
臺中市,大甲區,東安路
臺中市,大甲區,東西五路１段
臺中市,大甲區,東西六路１段
臺中市,大甲區,東西七路１段
臺中市,大甲區,東西八路１段
臺中市,大甲區,東陽新村
臺中市,大甲區,金華西路
臺中市,大甲區,長安路安利巷
臺中市,大甲區,長安路安和巷
臺中市,大甲區,長安路福祥巷
臺中市,大甲區,青一路
臺中市,大甲區,青二路
臺中市,大甲區,青三路
臺中市,大甲區,南北一路
臺中市,大甲區,南北一路溪埔巷
臺中市,大甲區,南北二路
臺中市,大甲區,南北三路
臺中市,大甲區,南北四路
臺中市,大甲區,南北五路
臺中市,大甲區,重義一路
臺中市,大甲區,重義二路
臺中市,大甲區,重義三路
臺中市,大甲區,通天路
臺中市,大甲區,開元路英才巷
臺中市,大甲區,雁門路
臺中市,大甲區,順天路
臺中市,大甲區,順帆一街
臺中市,大甲區,順帆三街
臺中市,大甲區,順帆五街
臺中市,大甲區,順帆七街
臺中市,大甲區,順帆九街
臺中市,大甲區,順帆十一街
臺中市,大甲區,順帆十三街
臺中市,大甲區,順帆北路
臺中市,大甲區,順帆路
臺中市,大甲區,新政路
臺中市,大甲區,新美街
臺中市,大甲區,義和一街
臺中市,大甲區,義和二街
臺中市,大甲區,義和三街
臺中市,大甲區,農安路
臺中市,大甲區,福東路
臺中市,大甲區,彈正路
臺中市,大甲區,蔣公路
臺中市,大甲區,賢仁路
臺中市,大甲區,橫圳街
臺中市,大甲區,臨江路
臺中市,大甲區,鎮瀾街
臺中市,外埔區,二崁一路
臺中市,外埔區,二崁路
臺中市,外埔區,三崁路
臺中市,外埔區,土城中路
臺中市,外埔區,土城北路
臺中市,外埔區,土城西路
臺中市,外埔區,土城東路
臺中市,外埔區,土城南路
臺中市,外埔區,土城路
臺中市,外埔區,大馬路
臺中市,外埔區,大馬路莊內巷
臺中市,外埔區,山美路
臺中市,外埔區,山腳巷
臺中市,外埔區,五穀路
臺中市,外埔區,六分路
臺中市,外埔區,六分路六支巷
臺中市,外埔區,六分路七支巷
臺中市,外埔區,六分路中興巷
臺中市,外埔區,月眉西路
臺中市,外埔區,水美路
臺中市,外埔區,水美路仁美巷
臺中市,外埔區,水頭一路
臺中市,外埔區,水頭二路
臺中市,外埔區,水頭路
臺中市,外埔區,外埔路
臺中市,外埔區,甲后路４段
臺中市,外埔區,甲后路水頭巷
臺中市,外埔區,甲后路幸福一巷
臺中市,外埔區,甲后路幸福二巷
臺中市,外埔區,甲后路東泰一巷
臺中市,外埔區,甲后路東泰二巷
臺中市,外埔區,甲后路東泰三巷
臺中市,外埔區,甲后路東泰四巷
臺中市,外埔區,甲后路東泰五巷
臺中市,外埔區,甲后路新城一巷
臺中市,外埔區,甲后路新城二巷
臺中市,外埔區,甲后路新城三巷
臺中市,外埔區,甲后路新城四巷
臺中市,外埔區,甲后路新城五巷
臺中市,外埔區,甲后路新城六巷
臺中市,外埔區,甲后路新城七巷
臺中市,外埔區,甲后路新城八巷
臺中市,外埔區,甲后路新城九巷
臺中市,外埔區,甲后路新城十巷
臺中市,外埔區,甲后路新城十一巷
臺中市,外埔區,甲后路新城十二巷
臺中市,外埔區,甲后路興中一巷
臺中市,外埔區,甲后路興中二巷
臺中市,外埔區,甲后路興中三巷
臺中市,外埔區,甲后路興龍一巷
臺中市,外埔區,甲后路興龍三巷
臺中市,外埔區,甲后路興龍五巷
臺中市,外埔區,甲后路興龍六巷
臺中市,外埔區,甲后路興龍七巷
臺中市,外埔區,甲后路興龍八巷
臺中市,外埔區,后寮路
臺中市,外埔區,東西巷
臺中市,外埔區,風坑路
臺中市,外埔區,溪底路
臺中市,大安區,三元路
臺中市,大安區,中松路
臺中市,大安區,中海路
臺中市,大安區,五甲北路
臺中市,大安區,五甲南路
臺中市,大安區,北汕路
臺中市,大安區,田尾路
臺中市,大安區,甲六路
臺中市,大安區,東西一路
臺中市,大安區,東西二路
臺中市,大安區,東西三路
臺中市,大安區,東西四路
臺中市,大安區,東西四路１段
臺中市,大安區,東西四路２段
臺中市,大安區,東西五路
臺中市,大安區,東西五路２段
臺中市,大安區,東西六路
臺中市,大安區,東西六路２段
臺中市,大安區,東西七路
臺中市,大安區,東西七路２段
臺中市,大安區,東西八路２段
臺中市,大安區,東西九路
臺中市,大安區,松一街
臺中市,大安區,松二街
臺中市,大安區,松三街
臺中市,大安區,松五街
臺中市,大安區,松六街
臺中市,大安區,松七街
臺中市,大安區,松九街
臺中市,大安區,松十街
臺中市,大安區,松圳路
臺中市,大安區,南北六路
臺中市,大安區,南北七路
臺中市,大安區,南北八路
臺中市,大安區,南北九路
臺中市,大安區,南埔路
臺中市,大安區,南勢西路
臺中市,大安區,南勢厝路
臺中市,大安區,南廟路
臺中市,大安區,埔頭路
臺中市,大安區,福東一路
臺中市,大安區,福東二路
臺中市,大安區,龜?路
彰化縣,彰化市,一心東街
彰化縣,彰化市,一心南街
彰化縣,彰化市,一心新村
彰化縣,彰化市,一德南路
彰化縣,彰化市,三竹路
彰化縣,彰化市,大彰路
彰化縣,彰化市,山中街
彰化縣,彰化市,工校街
彰化縣,彰化市,中華西路
彰化縣,彰化市,中彰路
彰化縣,彰化市,中興莊
彰化縣,彰化市,互助一街
彰化縣,彰化市,互助二街
彰化縣,彰化市,互助三街
彰化縣,彰化市,仁愛東街
彰化縣,彰化市,介壽北路
彰化縣,彰化市,介壽南路
彰化縣,彰化市,介壽新村
彰化縣,彰化市,公益街
彰化縣,彰化市,公園路３段
彰化縣,彰化市,太極新村
彰化縣,彰化市,孔門路
彰化縣,彰化市,水月台路
彰化縣,彰化市,水尾一路
彰化縣,彰化市,水尾二路
彰化縣,彰化市,北館街
彰化縣,彰化市,台化街
彰化縣,彰化市,台鳳路
彰化縣,彰化市,平和一街
彰化縣,彰化市,平和三街
彰化縣,彰化市,平和五街
彰化縣,彰化市,平和六街
彰化縣,彰化市,平和七街
彰化縣,彰化市,平和八街
彰化縣,彰化市,平和九街
彰化縣,彰化市,平和十街
彰化縣,彰化市,平和十一街
彰化縣,彰化市,平和十二街
彰化縣,彰化市,平和十三街
彰化縣,彰化市,平和十四街
彰化縣,彰化市,民生市場
彰化縣,彰化市,民族新村
彰化縣,彰化市,民權市場
彰化縣,彰化市,永安東街
彰化縣,彰化市,永芳路
彰化縣,彰化市,田坑路１段
彰化縣,彰化市,田坑路２段
彰化縣,彰化市,全福街
彰化縣,彰化市,向陽街
彰化縣,彰化市,圳西巷
彰化縣,彰化市,安溪西路
彰化縣,彰化市,安溪東路
彰化縣,彰化市,旭光西路
彰化縣,彰化市,旭光路
彰化縣,彰化市,竹仔腳路
彰化縣,彰化市,竹和路
彰化縣,彰化市,西南莊
彰化縣,彰化市,西勢街
彰化縣,彰化市,西興東路
彰化縣,彰化市,孝德街
彰化縣,彰化市,卦山路
彰化縣,彰化市,岸頭巷
彰化縣,彰化市,延和街
彰化縣,彰化市,延長街
彰化縣,彰化市,忠勢巷
彰化縣,彰化市,忠勢街
彰化縣,彰化市,忠權莊
彰化縣,彰化市,東民街
彰化縣,彰化市,林森西路
彰化縣,彰化市,芳草街
彰化縣,彰化市,虎崗路
彰化縣,彰化市,金馬東路
彰化縣,彰化市,金馬路１段
彰化縣,彰化市,金馬路２段
彰化縣,彰化市,金馬路３段
彰化縣,彰化市,長發街
彰化縣,彰化市,南成街
彰化縣,彰化市,南門市場
彰化縣,彰化市,南校街
彰化縣,彰化市,南郭路１段
彰化縣,彰化市,南瑤路
彰化縣,彰化市,南館街
彰化縣,彰化市,城中北街
彰化縣,彰化市,城中街
彰化縣,彰化市,建文街
彰化縣,彰化市,建國南路
彰化縣,彰化市,建寶街
彰化縣,彰化市,茄南街
彰化縣,彰化市,茄苳路１段
彰化縣,彰化市,茄苳路２段
彰化縣,彰化市,倉北巷
彰化縣,彰化市,埔中一街
彰化縣,彰化市,埔中二街
彰化縣,彰化市,埔中三街
彰化縣,彰化市,埔內街
彰化縣,彰化市,埔北街
彰化縣,彰化市,埔市街
彰化縣,彰化市,埔西街
彰化縣,彰化市,埔東街
彰化縣,彰化市,埔南街
彰化縣,彰化市,埔陽街
彰化縣,彰化市,泰安一街
彰化縣,彰化市,泰安二街
彰化縣,彰化市,泰和中街
彰化縣,彰化市,泰和東街
彰化縣,彰化市,泰和路１段
彰化縣,彰化市,泰和路２段
彰化縣,彰化市,泰和路３段
彰化縣,彰化市,泰祥街
彰化縣,彰化市,泰瑞街
彰化縣,彰化市,健興路
彰化縣,彰化市,國聖路
彰化縣,彰化市,崙平北路
彰化縣,彰化市,崙平南路
彰化縣,彰化市,崙美路
彰化縣,彰化市,陳稜路
彰化縣,彰化市,勝興街
彰化縣,彰化市,惠民莊
彰化縣,彰化市,景宗街
彰化縣,彰化市,華陽市場
彰化縣,彰化市,菜市街
彰化縣,彰化市,雲長路
彰化縣,彰化市,慈生街
彰化縣,彰化市,瑞陽街
彰化縣,彰化市,聖安路
彰化縣,彰化市,彰水路
彰化縣,彰化市,彰秀路
彰化縣,彰化市,彰和路１段
彰化縣,彰化市,彰南路１段
彰化縣,彰化市,彰南路１段台化一莊
彰化縣,彰化市,彰南路２段
彰化縣,彰化市,彰南路３段
彰化縣,彰化市,彰南路４段
彰化縣,彰化市,彰南路５段
彰化縣,彰化市,彰南路６段
彰化縣,彰化市,彰美路１段
彰化縣,彰化市,彰泰一街
彰化縣,彰化市,彰泰二街
彰化縣,彰化市,彰泰三街
彰化縣,彰化市,彰益街
彰化縣,彰化市,彰草路
彰化縣,彰化市,彰馬路
彰化縣,彰化市,彰鹿路
彰化縣,彰化市,彰新路１段
彰化縣,彰化市,彰興街
彰化縣,彰化市,彰興路１段
彰化縣,彰化市,彰興路２段
彰化縣,彰化市,福田一路
彰化縣,彰化市,福田二路
彰化縣,彰化市,福馬街
彰化縣,彰化市,福鎮街
彰化縣,彰化市,精華街
彰化縣,彰化市,維新莊
彰化縣,彰化市,影劇一村
彰化縣,彰化市,線東路１段
彰化縣,彰化市,學士街
彰化縣,彰化市,曉陽路
彰化縣,彰化市,磚?莊
彰化縣,彰化市,磚?路
彰化縣,彰化市,親仁新村
彰化縣,彰化市,龍涎北路
彰化縣,彰化市,龍涎路
彰化縣,彰化市,豐國路
彰化縣,彰化市,辭修北路
彰化縣,彰化市,寶山東路
彰化縣,彰化市,寶?路
彰化縣,芬園鄉,大彰路１段
彰化縣,芬園鄉,大彰路２段
彰化縣,芬園鄉,大彰路３段
彰化縣,芬園鄉,大彰路４段
彰化縣,芬園鄉,大彰路５段
彰化縣,芬園鄉,竹東路
彰化縣,芬園鄉,芬草路１段
彰化縣,芬園鄉,芬草路２段
彰化縣,芬園鄉,南妙街
彰化縣,芬園鄉,美華路
彰化縣,芬園鄉,原新街
彰化縣,芬園鄉,員草路１段
彰化縣,芬園鄉,員草路２段
彰化縣,芬園鄉,進安路
彰化縣,芬園鄉,新興路２段
彰化縣,芬園鄉,楓竹路
彰化縣,芬園鄉,嘉中街
彰化縣,芬園鄉,嘉北街
彰化縣,芬園鄉,嘉東街
彰化縣,芬園鄉,碧園路１段
彰化縣,芬園鄉,碧園路２段
彰化縣,芬園鄉,碧興路
彰化縣,芬園鄉,德興路１段
彰化縣,芬園鄉,德興路２段
彰化縣,芬園鄉,慶功街
彰化縣,芬園鄉,縣安路
彰化縣,芬園鄉,護岸街１段
彰化縣,芬園鄉,護岸街２段
彰化縣,花壇鄉,三芬路
彰化縣,花壇鄉,口庄街
彰化縣,花壇鄉,夕泉一巷
彰化縣,花壇鄉,夕泉二巷
彰化縣,花壇鄉,大厝巷
彰化縣,花壇鄉,大嶺巷
彰化縣,花壇鄉,中正東街
彰化縣,花壇鄉,中竹巷
彰化縣,花壇鄉,中村巷
彰化縣,花壇鄉,中春路
彰化縣,花壇鄉,中溪一巷
彰化縣,花壇鄉,中溪二巷
彰化縣,花壇鄉,中橋街
彰化縣,花壇鄉,仁山巷
彰化縣,花壇鄉,內溪一巷
彰化縣,花壇鄉,內溪二巷
彰化縣,花壇鄉,水坑巷
彰化縣,花壇鄉,永春村福德巷
彰化縣,花壇鄉,田寮巷
彰化縣,花壇鄉,田墘巷
彰化縣,花壇鄉,禾田巷
彰化縣,花壇鄉,竹子街
彰化縣,花壇鄉,西前巷
彰化縣,花壇鄉,宏宅街
彰化縣,花壇鄉,秀水巷
彰化縣,花壇鄉,車路街
彰化縣,花壇鄉,岩竹村福德巷
